Entity,Code,Year,Final to primary energy ratio (%)
Czech Republic,CZE,2000,62.6674116269422
Czech Republic,CZE,2001,62.3236489188992
Czech Republic,CZE,2002,59.9817735725056
Czech Republic,CZE,2003,60.1732342501518
Czech Republic,CZE,2004,60.7648050426538
Czech Republic,CZE,2005,61.517037115584
Czech Republic,CZE,2006,61.0349303656931
Czech Republic,CZE,2007,58.9686129131078
Czech Republic,CZE,2008,60.5956601995563
Czech Republic,CZE,2009,61.3847645803215
Czech Republic,CZE,2010,61.3429759632669
Democratic Republic of Congo,COD,1990,89.8213377227251
Democratic Republic of Congo,COD,1991,89.5579081245638
Democratic Republic of Congo,COD,1992,90.203326592066
Democratic Republic of Congo,COD,1993,91.209542372847
Democratic Republic of Congo,COD,1994,92.704080729782
Democratic Republic of Congo,COD,1995,91.3981548515941
Democratic Republic of Congo,COD,1996,91.1863043076595
Democratic Republic of Congo,COD,1997,92.3275974583201
Democratic Republic of Congo,COD,1998,93.1749035853599
Democratic Republic of Congo,COD,1999,93.7668760068983
Democratic Republic of Congo,COD,2000,97.6409856500356
Democratic Republic of Congo,COD,2001,97.6613333827579
Democratic Republic of Congo,COD,2002,97.5869176792736
Democratic Republic of Congo,COD,2003,97.6515635918605
Democratic Republic of Congo,COD,2004,97.2695728678032
Democratic Republic of Congo,COD,2005,97.3901112653428
Democratic Republic of Congo,COD,2006,97.5449681777133
Democratic Republic of Congo,COD,2007,97.5755733150824
Democratic Republic of Congo,COD,2008,97.4220426362917
Democratic Republic of Congo,COD,2009,97.8254230470614
Democratic Republic of Congo,COD,2010,95.6310439662431
Denmark,DNK,1990,75.8725659351999
Denmark,DNK,1991,72.5247946634264
Denmark,DNK,1992,74.6954825418721
Denmark,DNK,1993,75.3098500538673
Denmark,DNK,1994,72.6580637935545
Denmark,DNK,1995,74.817773688897
Denmark,DNK,1996,68.7765033980929
Denmark,DNK,1997,72.4362397321129
Denmark,DNK,1998,73.0678372204844
Denmark,DNK,1999,75.8713391991257
Denmark,DNK,2000,76.353630060333
Denmark,DNK,2001,75.9518987152525
Denmark,DNK,2002,75.5876052626215
Denmark,DNK,2003,73.1110926970204
Denmark,DNK,2004,76.3786658303999
Denmark,DNK,2005,78.964883993418
Denmark,DNK,2006,74.4619888905517
Denmark,DNK,2007,76.5546547468926
Denmark,DNK,2008,77.5086374253735
Denmark,DNK,2009,77.7128542006571
Denmark,DNK,2010,77.7234252367909
Dominican Republic,DOM,1990,65.8081369276767
Dominican Republic,DOM,1991,64.1630445428043
Dominican Republic,DOM,1992,64.8212822167409
Dominican Republic,DOM,1993,65.3912568814703
Dominican Republic,DOM,1994,62.7435956892106
Dominican Republic,DOM,1995,63.3147657168645
Dominican Republic,DOM,1996,66.3331128597555
Dominican Republic,DOM,1997,65.4306275706611
Dominican Republic,DOM,1998,66.216684263293
Dominican Republic,DOM,1999,69.5107227121104
Dominican Republic,DOM,2000,69.473646561865
Dominican Republic,DOM,2001,69.6788856092745
Dominican Republic,DOM,2002,67.7549376851708
Dominican Republic,DOM,2003,66.3234602125097
Dominican Republic,DOM,2004,76.7411157632994
Dominican Republic,DOM,2005,68.361904471379
Dominican Republic,DOM,2006,68.3310439385369
Dominican Republic,DOM,2007,66.6228505119048
Dominican Republic,DOM,2008,70.4265691770492
Dominican Republic,DOM,2009,69.281237333715
Dominican Republic,DOM,2010,67.97255717482
Ecuador,ECU,1990,87.4923302917893
Ecuador,ECU,1991,86.4919212511604
Ecuador,ECU,1992,80.3034713031657
Ecuador,ECU,1993,87.318872251676
Ecuador,ECU,1994,86.6336821374741
Ecuador,ECU,1995,79.8415329100742
Ecuador,ECU,1996,83.8779661603353
Ecuador,ECU,1997,81.8983234671901
Ecuador,ECU,1998,84.8645980253474
Ecuador,ECU,1999,78.3683196066842
Ecuador,ECU,2000,81.5908179802464
Ecuador,ECU,2001,76.6647197054297
Ecuador,ECU,2002,81.1811858138743
Ecuador,ECU,2003,76.9555935596425
Ecuador,ECU,2004,69.3795723966515
Ecuador,ECU,2005,71.5226493791892
Ecuador,ECU,2006,69.576000972479
Ecuador,ECU,2007,70.0346000836991
Ecuador,ECU,2008,79.3360665443539
Ecuador,ECU,2009,83.4711597484089
Ecuador,ECU,2010,78.804061650442
Egypt,EGY,1990,70.8476526288416
Egypt,EGY,1991,69.133060384739
Egypt,EGY,1992,69.9616710215646
Egypt,EGY,1993,70.3340648566874
Egypt,EGY,1994,69.5160033642221
Egypt,EGY,1995,70.8475974698103
Egypt,EGY,1996,70.9986074007659
Egypt,EGY,1997,72.7692477938007
Egypt,EGY,1998,70.4665816359455
Egypt,EGY,1999,73.0286814226247
Egypt,EGY,2000,76.5397393374929
Egypt,EGY,2001,73.1968583742003
Egypt,EGY,2002,76.3850593238822
Egypt,EGY,2003,73.0444663689936
Egypt,EGY,2004,66.0227451514139
Egypt,EGY,2005,68.3719400780234
Egypt,EGY,2006,68.9992644219294
Egypt,EGY,2007,71.1356685273451
Egypt,EGY,2008,69.4888491943255
Egypt,EGY,2009,67.6288835456304
Egypt,EGY,2010,67.6169936567669
El Salvador,SLV,1990,82.0511592541756
El Salvador,SLV,1991,79.0266240128683
El Salvador,SLV,1992,82.2804088969756
El Salvador,SLV,1993,80.8411144225537
El Salvador,SLV,1994,78.2327846126428
El Salvador,SLV,1995,77.7075226193988
El Salvador,SLV,1996,80.716517676443
El Salvador,SLV,1997,77.4732818782019
El Salvador,SLV,1998,78.6599510590049
El Salvador,SLV,1999,79.1319270864202
El Salvador,SLV,2000,75.6782452701319
El Salvador,SLV,2001,73.2813483657541
El Salvador,SLV,2002,71.9787067309027
El Salvador,SLV,2003,70.1241654695538
El Salvador,SLV,2004,71.8196755907338
El Salvador,SLV,2005,72.0217149376839
El Salvador,SLV,2006,69.6087995947369
El Salvador,SLV,2007,67.3019599309819
El Salvador,SLV,2008,63.5174103163153
El Salvador,SLV,2009,61.3097853569412
El Salvador,SLV,2010,61.3022687179328
Eritrea,ERI,1992,72.2007800842482
Eritrea,ERI,1993,75.5146558307607
Eritrea,ERI,1994,75.1097334721028
Eritrea,ERI,1995,75.2294307149764
Eritrea,ERI,1996,75.1936023864476
Eritrea,ERI,1997,78.1937256288027
Eritrea,ERI,1998,81.0133879933826
Eritrea,ERI,1999,80.8685150278657
Eritrea,ERI,2000,81.0990830009333
Eritrea,ERI,2001,81.6491775944521
Eritrea,ERI,2002,84.037252888302
Eritrea,ERI,2003,79.2349484981536
Eritrea,ERI,2004,69.846545926206
Eritrea,ERI,2005,67.0932804185759
Eritrea,ERI,2006,69.9411923961357
Eritrea,ERI,2007,68.5993149799578
Eritrea,ERI,2008,71.0873801131024
Eritrea,ERI,2009,68.692580854683
Eritrea,ERI,2010,69.1696442377343
Estonia,EST,1990,60.5955721812595
Estonia,EST,1991,61.7064939107271
Estonia,EST,1992,53.9715877786472
Estonia,EST,1993,57.489042263066
Estonia,EST,1994,56.7916755832565
Estonia,EST,1995,54.2313753506902
Estonia,EST,1996,57.3412304168389
Estonia,EST,1997,56.8300699641288
Estonia,EST,1998,55.4010845043591
Estonia,EST,1999,53.3442618427585
Estonia,EST,2000,54.7156895753908
Estonia,EST,2001,57.2640917419102
Estonia,EST,2002,58.0469039332392
Estonia,EST,2003,54.8733201809787
Estonia,EST,2004,56.1949461454502
Estonia,EST,2005,58.1028961317556
Estonia,EST,2006,59.7203622146164
Estonia,EST,2007,56.7746712698723
Estonia,EST,2008,58.5219391609173
Estonia,EST,2009,58.5498184703228
Estonia,EST,2010,52.2727972750284
Ethiopia,ETH,1990,95.0854218283217
Ethiopia,ETH,1991,95.2573834550082
Ethiopia,ETH,1992,95.7695492376008
Ethiopia,ETH,1993,95.6633845222899
Ethiopia,ETH,1994,95.5801570917008
Ethiopia,ETH,1995,95.5012541560829
Ethiopia,ETH,1996,95.6342869251852
Ethiopia,ETH,1997,95.9731751383057
Ethiopia,ETH,1998,96.2428280039701
Ethiopia,ETH,1999,96.3014727109897
Ethiopia,ETH,2000,96.3989714327174
Ethiopia,ETH,2001,96.3306359017299
Ethiopia,ETH,2002,96.446193327787
Ethiopia,ETH,2003,96.4222040059573
Ethiopia,ETH,2004,96.4158838281719
Ethiopia,ETH,2005,96.3982838465727
Ethiopia,ETH,2006,96.3380174566067
Ethiopia,ETH,2007,94.5914188150231
Ethiopia,ETH,2008,94.2410948171961
Ethiopia,ETH,2009,94.1248230829809
Ethiopia,ETH,2010,94.3439253029471
Finland,FIN,1990,78.3653621718823
Finland,FIN,1991,76.6655804213309
Finland,FIN,1992,81.4688175469922
Finland,FIN,1993,77.3823047981353
Finland,FIN,1994,76.2349002221784
Finland,FIN,1995,77.09894475527
Finland,FIN,1996,72.9209416171382
Finland,FIN,1997,72.3474680125616
Finland,FIN,1998,74.256266938211
Finland,FIN,1999,74.85533945613
Finland,FIN,2000,76.2023398334174
Finland,FIN,2001,74.7299900463061
Finland,FIN,2002,73.5352815293381
Finland,FIN,2003,70.4617080189966
Finland,FIN,2004,70.8091468335411
Finland,FIN,2005,74.28785549909
Finland,FIN,2006,71.6459458129191
Finland,FIN,2007,73.0376477362662
Finland,FIN,2008,74.0079076612285
Finland,FIN,2009,73.5037623645036
Finland,FIN,2010,73.2750381277297
France,FRA,1990,63.8699688713758
France,FRA,1991,64.8103322750535
France,FRA,1992,66.323181216805
France,FRA,1993,63.9103218227979
France,FRA,1994,65.6394344911451
France,FRA,1995,64.3895862535503
France,FRA,1996,63.3303804050041
France,FRA,1997,64.8110078538229
France,FRA,1998,64.5675929871203
France,FRA,1999,64.7797123997342
France,FRA,2000,64.7060099439421
France,FRA,2001,64.7219373385297
France,FRA,2002,62.966297822679
France,FRA,2003,63.2169804990003
France,FRA,2004,62.9111879964006
France,FRA,2005,62.4729022813593
France,FRA,2006,62.751292137347
France,FRA,2007,62.5638475491492
France,FRA,2008,62.4444558298875
France,FRA,2009,62.2921988772745
France,FRA,2010,62.074633630548
Gabon,GAB,1990,85.4458054151927
Gabon,GAB,1991,88.7606072964142
Gabon,GAB,1992,85.7965746001866
Gabon,GAB,1993,85.45309568269
Gabon,GAB,1994,94.686800628019
Gabon,GAB,1995,91.8829704249364
Gabon,GAB,1996,89.1046116439173
Gabon,GAB,1997,93.3001035513864
Gabon,GAB,1998,89.7862908444035
Gabon,GAB,1999,90.9900000145351
Gabon,GAB,2000,90.7037279235458
Gabon,GAB,2001,89.0000159388906
Gabon,GAB,2002,87.9179150841498
Gabon,GAB,2003,87.913256191017
Gabon,GAB,2004,87.5191130867264
Gabon,GAB,2005,88.3331291630293
Gabon,GAB,2006,88.4170460039179
Gabon,GAB,2007,86.8553226332157
Gabon,GAB,2008,88.040337932717
Gabon,GAB,2009,88.1757409787277
Gabon,GAB,2010,88.0094408229529
Georgia,GEO,1990,72.2882015953626
Georgia,GEO,1991,75.7827418826381
Georgia,GEO,1992,74.909488178738
Georgia,GEO,1993,79.9358788673535
Georgia,GEO,1994,76.0769076840132
Georgia,GEO,1995,60.2812163972204
Georgia,GEO,1996,82.9668309410925
Georgia,GEO,1997,82.6109849683243
Georgia,GEO,1998,80.4579908884636
Georgia,GEO,1999,82.5630561368912
Georgia,GEO,2000,80.0652213871008
Georgia,GEO,2001,78.6178295345827
Georgia,GEO,2002,79.1201716577016
Georgia,GEO,2003,77.6636736856046
Georgia,GEO,2004,77.2704501360402
Georgia,GEO,2005,78.0997379997997
Georgia,GEO,2006,74.101737316399
Georgia,GEO,2007,72.8000365989824
Georgia,GEO,2008,81.812701757019
Georgia,GEO,2009,78.4713606190457
Georgia,GEO,2010,83.8724882875796
Germany,DEU,1990,68.5557468681741
Germany,DEU,1991,69.1014773640797
Germany,DEU,1992,68.6583699006464
Germany,DEU,1993,69.4629703138512
Germany,DEU,1994,68.9226232286664
Germany,DEU,1995,69.3395236906711
Germany,DEU,1996,69.6036073855188
Germany,DEU,1997,69.3237528528765
Germany,DEU,1998,69.5164484573132
Germany,DEU,1999,69.7724589837512
Germany,DEU,2000,68.7384175937725
Germany,DEU,2001,67.8975569977026
Germany,DEU,2002,68.4956213516908
Germany,DEU,2003,71.290971222527
Germany,DEU,2004,71.0185005773337
Germany,DEU,2005,71.4786888568673
Germany,DEU,2006,71.9839223048872
Germany,DEU,2007,68.2803848980215
Germany,DEU,2008,70.0160253743172
Germany,DEU,2009,70.2393834168897
Germany,DEU,2010,69.2641505420861
Ghana,GHA,1990,81.6643559414544
Ghana,GHA,1991,79.8763362702793
Ghana,GHA,1992,81.7561623018169
Ghana,GHA,1993,80.0921866866831
Ghana,GHA,1994,79.4677998372763
Ghana,GHA,1995,80.2626650680823
Ghana,GHA,1996,81.2816484851045
Ghana,GHA,1997,78.9466082741299
Ghana,GHA,1998,77.3903831418444
Ghana,GHA,1999,79.9458288245162
Ghana,GHA,2000,78.5914109206622
Ghana,GHA,2001,75.8041267994042
Ghana,GHA,2002,75.6733662686765
Ghana,GHA,2003,74.2354035212346
Ghana,GHA,2004,76.7851031281443
Ghana,GHA,2005,78.3620640134781
Ghana,GHA,2006,73.4880545305057
Ghana,GHA,2007,73.7772353038287
Ghana,GHA,2008,75.0704177433302
Ghana,GHA,2009,84.6541873918285
Ghana,GHA,2010,80.2194753071641
Gibraltar,GIB,1990,78.0659703223383
Gibraltar,GIB,1991,79.8553886430219
Gibraltar,GIB,1992,82.6054479488207
Gibraltar,GIB,1993,82.1246145880826
Gibraltar,GIB,1994,83.8439850044013
Gibraltar,GIB,1995,83.1830205201816
Gibraltar,GIB,1996,83.3430575022522
Gibraltar,GIB,1997,84.1053112251272
Gibraltar,GIB,1998,83.7155479896239
Gibraltar,GIB,1999,83.9501132464301
Gibraltar,GIB,2000,83.8300845541943
Gibraltar,GIB,2001,84.5585128072062
Gibraltar,GIB,2002,84.3900203907652
Gibraltar,GIB,2003,84.283138838211
Gibraltar,GIB,2004,84.5384558044715
Gibraltar,GIB,2005,84.8239568004833
Gibraltar,GIB,2006,84.9766718020994
Gibraltar,GIB,2007,84.9062352885613
Gibraltar,GIB,2008,83.7676705220533
Gibraltar,GIB,2009,83.4242662349939
Gibraltar,GIB,2010,83.8478953042695
Greece,GRC,1990,67.601148168398
Greece,GRC,1991,68.5059570695781
Greece,GRC,1992,66.8255095499562
Greece,GRC,1993,67.4339652165776
Greece,GRC,1994,66.100914812432
Greece,GRC,1995,67.6849016456665
Greece,GRC,1996,70.4928215496314
Greece,GRC,1997,69.9261549978847
Greece,GRC,1998,70.2738071795925
Greece,GRC,1999,69.222902358719
Greece,GRC,2000,68.1340396585524
Greece,GRC,2001,68.1909597391508
Greece,GRC,2002,68.8385803449726
Greece,GRC,2003,70.5901267042743
Greece,GRC,2004,68.6271585914179
Greece,GRC,2005,68.7310505158938
Greece,GRC,2006,70.7359831294845
Greece,GRC,2007,72.1464800732887
Greece,GRC,2008,69.6496343050595
Greece,GRC,2009,69.9444874105128
Greece,GRC,2010,70.511160424486
Guatemala,GTM,1990,91.4477416404262
Guatemala,GTM,1991,91.0270090755592
Guatemala,GTM,1992,89.7313963836284
Guatemala,GTM,1993,91.6962338890685
Guatemala,GTM,1994,87.8607856608695
Guatemala,GTM,1995,89.9525939808455
Guatemala,GTM,1996,88.2557316259007
Guatemala,GTM,1997,87.8106141725376
Guatemala,GTM,1998,84.9473641504471
Guatemala,GTM,1999,86.641293710595
Guatemala,GTM,2000,84.7607007491627
Guatemala,GTM,2001,85.1674866323365
Guatemala,GTM,2002,85.0413364480574
Guatemala,GTM,2003,80.1472160251044
Guatemala,GTM,2004,81.50926050984
Guatemala,GTM,2005,83.8238424240876
Guatemala,GTM,2006,83.3443876575685
Guatemala,GTM,2007,81.9551731221353
Guatemala,GTM,2008,82.6651385343534
Guatemala,GTM,2009,76.3112982244672
Guatemala,GTM,2010,82.6894019845661
Haiti,HTI,1990,79.1322842802444
Haiti,HTI,1991,79.6343992843151
Haiti,HTI,1992,84.3757504037698
Haiti,HTI,1993,80.8027067856127
Haiti,HTI,1994,79.2473856147748
Haiti,HTI,1995,80.0817764672177
Haiti,HTI,1996,81.0357533862927
Haiti,HTI,1997,81.7227650048627
Haiti,HTI,1998,84.5360690181688
Haiti,HTI,1999,82.7979137555276
Haiti,HTI,2000,85.1723593038618
Haiti,HTI,2001,83.9032483171403
Haiti,HTI,2002,88.1979406395292
Haiti,HTI,2003,89.2713418646158
Haiti,HTI,2004,89.267807033424
Haiti,HTI,2005,89.2985622813055
Haiti,HTI,2006,89.3111500344538
Haiti,HTI,2007,89.4935969657616
Haiti,HTI,2008,89.5059788508566
Haiti,HTI,2009,90.2976106713425
Haiti,HTI,2010,90.6193740522522
High income,,1990,68.3538179547519
High income,,1991,68.2629775344223
High income,,1992,67.6814602118978
High income,,1993,67.531713628716
High income,,1994,67.5550872797441
High income,,1995,67.6793394253047
High income,,1996,68.0020094979396
High income,,1997,68.0203686226141
High income,,1998,67.6772785602861
High income,,1999,68.1391787900566
High income,,2000,68.2843734688938
High income,,2001,68.1380959129383
High income,,2002,68.0681967052526
High income,,2003,68.4147020187066
High income,,2004,67.9920066982279
High income,,2005,67.8812281011193
High income,,2006,67.7699781925269
High income,,2007,67.8372936811989
High income,,2008,67.6710276137465
High income,,2009,67.8260959794427
High income,,2010,67.7528251175047
Honduras,HND,1990,98.0944422780532
Honduras,HND,1991,97.2423470890441
Honduras,HND,1992,96.0244728260823
Honduras,HND,1993,95.6658131617736
Honduras,HND,1994,94.8570885445132
Honduras,HND,1995,90.4547420203861
Honduras,HND,1996,92.599296985062
Honduras,HND,1997,91.4272727910689
Honduras,HND,1998,88.5984555332856
Honduras,HND,1999,89.6558476602154
Honduras,HND,2000,90.9246487930435
Honduras,HND,2001,89.6932465893983
Honduras,HND,2002,92.2030003577996
Honduras,HND,2003,88.0140043011564
Honduras,HND,2004,85.0978922617907
Honduras,HND,2005,83.7227665142901
Honduras,HND,2006,84.4848391825703
Honduras,HND,2007,78.8845681867297
Honduras,HND,2008,79.7020416031483
Honduras,HND,2009,83.2437890180202
Honduras,HND,2010,82.1971916834321
Hong Kong,HKG,1990,60.1237187859801
Hong Kong,HKG,1991,60.8047161535725
Hong Kong,HKG,1992,58.8407939573803
Hong Kong,HKG,1993,62.0130828916971
Hong Kong,HKG,1994,65.6441130907016
Hong Kong,HKG,1995,64.4694829207449
Hong Kong,HKG,1996,64.707549437025
Hong Kong,HKG,1997,68.9403288224028
Hong Kong,HKG,1998,70.125620782553
Hong Kong,HKG,1999,68.2166006866769
Hong Kong,HKG,2000,68.7553994481873
Hong Kong,HKG,2001,64.9219003192692
Hong Kong,HKG,2002,63.3155188006148
Hong Kong,HKG,2003,60.2730565335471
Hong Kong,HKG,2004,59.9189894658669
Hong Kong,HKG,2005,59.5424957492868
Hong Kong,HKG,2006,58.1838540474901
Hong Kong,HKG,2007,55.7341116439615
Hong Kong,HKG,2008,57.04778416738
Hong Kong,HKG,2009,59.693030648793
Hong Kong,HKG,2010,60.3180783260358
Hungary,HUN,1990,71.7718014724335
Hungary,HUN,1991,70.6830314800569
Hungary,HUN,1992,67.9721727803918
Hungary,HUN,1993,66.0180619182602
Hungary,HUN,1994,68.2875103440733
Hungary,HUN,1995,66.5013702116265
Hungary,HUN,1996,66.5569075099369
Hungary,HUN,1997,65.4768754839566
Hungary,HUN,1998,67.1690622219724
Hungary,HUN,1999,67.2887020416502
Hungary,HUN,2000,68.743617920629
Hungary,HUN,2001,69.6141682072116
Hungary,HUN,2002,70.4556930616956
Hungary,HUN,2003,71.099719436267
Hungary,HUN,2004,71.2473833031146
Hungary,HUN,2005,72.2571062018076
Hungary,HUN,2006,71.9782176296024
Hungary,HUN,2007,70.0192712228811
Hungary,HUN,2008,70.2119305184335
Hungary,HUN,2009,71.7591440982003
Hungary,HUN,2010,70.5982196806734
Iceland,ISL,1990,78.5939075357317
Iceland,ISL,1991,78.3684936783361
Iceland,ISL,1992,81.4139237920354
Iceland,ISL,1993,78.3431062780626
Iceland,ISL,1994,78.097664684721
Iceland,ISL,1995,75.9331665887658
Iceland,ISL,1996,73.5870013563442
Iceland,ISL,1997,73.3681811034454
Iceland,ISL,1998,71.8664418618655
Iceland,ISL,1999,68.037692041518
Iceland,ISL,2000,68.021583723304
Iceland,ISL,2001,66.4059435604274
Iceland,ISL,2002,68.4988488930321
Iceland,ISL,2003,68.6874443941049
Iceland,ISL,2004,67.0623786572659
Iceland,ISL,2005,64.028738864637
Iceland,ISL,2006,57.3752651511997
Iceland,ISL,2007,50.6033086671421
Iceland,ISL,2008,54.5370182974041
Iceland,ISL,2009,55.5070172191715
Iceland,ISL,2010,54.7359870407412
India,IND,1990,79.4632342002645
India,IND,1991,78.7401151654714
India,IND,1992,77.526139771144
India,IND,1993,76.3063641433085
India,IND,1994,76.3083223609517
India,IND,1995,74.4135978122391
India,IND,1996,73.142699104019
India,IND,1997,73.2152995225343
India,IND,1998,71.6297502355686
India,IND,1999,69.6851185581281
India,IND,2000,69.6783124110837
India,IND,2001,68.3599468965753
India,IND,2002,68.9103676901725
India,IND,2003,68.4886923784689
India,IND,2004,67.2672949599003
India,IND,2005,66.7980713667348
India,IND,2006,67.035668549902
India,IND,2007,66.268259011638
India,IND,2008,66.3227866031052
India,IND,2009,65.3638829837381
India,IND,2010,66.045590175116
Indonesia,IDN,1990,80.9312992128549
Indonesia,IDN,1991,80.0111847578848
Indonesia,IDN,1992,79.6257695688748
Indonesia,IDN,1993,75.7888766633649
Indonesia,IDN,1994,79.6942650092111
Indonesia,IDN,1995,76.1085920857606
Indonesia,IDN,1996,77.8970784568019
Indonesia,IDN,1997,78.2353419309418
Indonesia,IDN,1998,78.3470080920446
Indonesia,IDN,1999,80.9232625208106
Indonesia,IDN,2000,77.6034422684587
Indonesia,IDN,2001,77.8506783872802
Indonesia,IDN,2002,74.9387004629709
Indonesia,IDN,2003,77.5228240070178
Indonesia,IDN,2004,75.0670456359272
Indonesia,IDN,2005,74.3642801274471
Indonesia,IDN,2006,75.2397697909049
Indonesia,IDN,2007,75.8536272282891
Indonesia,IDN,2008,75.2948481013904
Indonesia,IDN,2009,73.8096015370698
Indonesia,IDN,2010,75.2705037918253
Iran,IRN,1990,78.8827758747378
Iran,IRN,1991,79.5322316303837
Iran,IRN,1992,83.8291117605384
Iran,IRN,1993,77.4301835573969
Iran,IRN,1994,79.0783052080534
Iran,IRN,1995,76.9722119397409
Iran,IRN,1996,82.0472865582997
Iran,IRN,1997,77.3903235855872
Iran,IRN,1998,77.4762991309892
Iran,IRN,1999,71.0411248054881
Iran,IRN,2000,75.3828612586963
Iran,IRN,2001,72.8693351489235
Iran,IRN,2002,73.7614158438293
Iran,IRN,2003,75.1674780624488
Iran,IRN,2004,74.4578767283603
Iran,IRN,2005,72.3199817844906
Iran,IRN,2006,76.7627430358696
Iran,IRN,2007,79.66449413097
Iran,IRN,2008,74.8030269266129
Iran,IRN,2009,75.1165942641652
Iran,IRN,2010,75.4354740832358
Iraq,IRQ,1990,75.6811115603965
Iraq,IRQ,1991,74.6617073155644
Iraq,IRQ,1992,63.9868488407626
Iraq,IRQ,1993,54.8831995315779
Iraq,IRQ,1994,50.6332291351918
Iraq,IRQ,1995,53.322766949462
Iraq,IRQ,1996,54.8462457555247
Iraq,IRQ,1997,44.1557324820889
Iraq,IRQ,1998,61.313562474484
Iraq,IRQ,1999,80.0603356445926
Iraq,IRQ,2000,73.4388213706059
Iraq,IRQ,2001,74.9732095361043
Iraq,IRQ,2002,71.3402693114883
Iraq,IRQ,2003,65.6070779937248
Iraq,IRQ,2004,78.4922819501384
Iraq,IRQ,2005,78.3249563554573
Iraq,IRQ,2006,81.4172443873131
Iraq,IRQ,2007,79.0676135077019
Iraq,IRQ,2008,62.3424577982856
Iraq,IRQ,2009,58.684480475934
Iraq,IRQ,2010,55.2001800590878
Ireland,IRL,1990,74.022657515235
Ireland,IRL,1991,75.7190000206045
Ireland,IRL,1992,75.8536598331482
Ireland,IRL,1993,75.0365110263477
Ireland,IRL,1994,74.7281010625545
Ireland,IRL,1995,74.5456598241121
Ireland,IRL,1996,73.6416843759794
Ireland,IRL,1997,73.1173973953103
Ireland,IRL,1998,74.1408809855551
Ireland,IRL,1999,74.534924482654
Ireland,IRL,2000,77.084306419699
Ireland,IRL,2001,75.9393895988633
Ireland,IRL,2002,75.5647684980526
Ireland,IRL,2003,76.3156581831605
Ireland,IRL,2004,78.0293189175668
Ireland,IRL,2005,82.6257549223013
Ireland,IRL,2006,85.786057594948
Ireland,IRL,2007,81.8557836695525
Ireland,IRL,2008,83.4498781897719
Ireland,IRL,2009,78.1668299506665
Ireland,IRL,2010,78.0764415425554
Israel,ISR,1990,60.7158166438031
Israel,ISR,1991,62.1247481399918
Israel,ISR,1992,54.8652953458123
Israel,ISR,1993,59.3995133222587
Israel,ISR,1994,59.9651108194281
Israel,ISR,1995,63.1754821591985
Israel,ISR,1996,63.9079002358522
Israel,ISR,1997,62.6955994638075
Israel,ISR,1998,62.1313048791984
Israel,ISR,1999,65.3296828523673
Israel,ISR,2000,65.6492486383543
Israel,ISR,2001,61.1985176987399
Israel,ISR,2002,61.2375084251615
Israel,ISR,2003,60.9607281636116
Israel,ISR,2004,65.7331359408189
Israel,ISR,2005,64.6018399370419
Israel,ISR,2006,61.1255499232523
Israel,ISR,2007,63.1799581988494
Israel,ISR,2008,60.5553948080938
Israel,ISR,2009,64.6408884957018
Israel,ISR,2010,64.6303499714574
Italy,ITA,1990,78.4277022891364
Italy,ITA,1991,78.1950167579111
Italy,ITA,1992,78.6649846597307
Italy,ITA,1993,78.8641355879031
Italy,ITA,1994,78.8807306606513
Italy,ITA,1995,75.7302210056083
Italy,ITA,1996,76.5744397843117
Italy,ITA,1997,76.2988464400305
Italy,ITA,1998,76.0705178420978
Italy,ITA,1999,76.7494842755624
Italy,ITA,2000,75.1111720980122
Italy,ITA,2001,76.4721473749226
Italy,ITA,2002,76.0458630815972
Italy,ITA,2003,75.6970800606691
Italy,ITA,2004,75.2806630053666
Italy,ITA,2005,75.4463130973672
Italy,ITA,2006,75.3200229901341
Italy,ITA,2007,74.4569016684081
Italy,ITA,2008,75.1868081101849
Italy,ITA,2009,76.1721512109566
Italy,ITA,2010,76.2253058605625
Jamaica,JAM,1990,70.2727737899721
Jamaica,JAM,1991,70.3228239013313
Jamaica,JAM,1992,62.4400822248379
Jamaica,JAM,1993,52.9386210926679
Jamaica,JAM,1994,61.720340274851
Jamaica,JAM,1995,51.7322663259206
Jamaica,JAM,1996,54.8643493237774
Jamaica,JAM,1997,55.5831142705361
Jamaica,JAM,1998,56.7177456253166
Jamaica,JAM,1999,57.4631674465221
Jamaica,JAM,2000,56.9512147569504
Jamaica,JAM,2001,56.4843639019728
Jamaica,JAM,2002,63.6066277766468
Jamaica,JAM,2003,61.7953398954934
Jamaica,JAM,2004,72.1373988672615
Jamaica,JAM,2005,76.3516833752524
Jamaica,JAM,2006,88.9035240102752
Jamaica,JAM,2007,88.6424612112083
Jamaica,JAM,2008,84.8518823053449
Jamaica,JAM,2009,76.366252188425
Jamaica,JAM,2010,68.4545919308625
Japan,JPN,1990,68.3045433510029
Japan,JPN,1991,68.5877844032613
Japan,JPN,1992,67.6562877764065
Japan,JPN,1993,67.791615898554
Japan,JPN,1994,66.2269373804761
Japan,JPN,1995,66.8384035266446
Japan,JPN,1996,66.4471648806912
Japan,JPN,1997,66.162746907626
Japan,JPN,1998,66.3366408418296
Japan,JPN,1999,66.9062176862234
Japan,JPN,2000,66.5017689990832
Japan,JPN,2001,66.6766185514193
Japan,JPN,2002,67.6596858281915
Japan,JPN,2003,67.6563961270288
Japan,JPN,2004,66.3842649858297
Japan,JPN,2005,66.651375504031
Japan,JPN,2006,66.5250386644086
Japan,JPN,2007,66.4371934357923
Japan,JPN,2008,64.5253586649926
